frame.number,frame.time,ip.src,ip.dst,vlan.id,eth.type,tcp.srcport,tcp.dstport
6400,Jul 14, 2025 09:59:47.171681000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6401,Jul 14, 2025 09:59:47.175841000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6402,Jul 14, 2025 09:59:47.180462000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6403,Jul 14, 2025 09:59:47.229328000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6404,Jul 14, 2025 09:59:47.230799000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6405,Jul 14, 2025 09:59:47.342670000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6406,Jul 14, 2025 09:59:47.344607000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6407,Jul 14, 2025 09:59:47.347654000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6408,Jul 14, 2025 09:59:47.350871000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6409,Jul 14, 2025 09:59:47.396837000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6410,Jul 14, 2025 09:59:47.401405000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6411,Jul 14, 2025 09:59:47.513893000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6412,Jul 14, 2025 09:59:47.516414000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6413,Jul 14, 2025 09:59:47.519251000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6414,Jul 14, 2025 09:59:47.521879000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6415,Jul 14, 2025 09:59:47.563192000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6416,Jul 14, 2025 09:59:47.566521000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6417,Jul 14, 2025 09:59:47.691563000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6418,Jul 14, 2025 09:59:47.693025000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6419,Jul 14, 2025 09:59:47.697401000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6420,Jul 14, 2025 09:59:47.698988000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6421,Jul 14, 2025 09:59:47.745955000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6422,Jul 14, 2025 09:59:47.749025000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6423,Jul 14, 2025 09:59:47.863970000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6424,Jul 14, 2025 09:59:47.866015000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6425,Jul 14, 2025 09:59:47.870154000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6426,Jul 14, 2025 09:59:47.873996000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6427,Jul 14, 2025 09:59:47.927803000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6428,Jul 14, 2025 09:59:47.930135000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6429,Jul 14, 2025 09:59:48.041754000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6430,Jul 14, 2025 09:59:48.043981000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6431,Jul 14, 2025 09:59:48.047012000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6432,Jul 14, 2025 09:59:48.048888000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6433,Jul 14, 2025 09:59:48.091250000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6434,Jul 14, 2025 09:59:48.095904000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6435,Jul 14, 2025 09:59:48.213683000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6436,Jul 14, 2025 09:59:48.216135000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6437,Jul 14, 2025 09:59:48.219013000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6438,Jul 14, 2025 09:59:48.221236000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6439,Jul 14, 2025 09:59:48.266144000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6440,Jul 14, 2025 09:59:48.269179000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6441,Jul 14, 2025 09:59:48.387169000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6442,Jul 14, 2025 09:59:48.389608000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6443,Jul 14, 2025 09:59:48.393380000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6444,Jul 14, 2025 09:59:48.394909000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6445,Jul 14, 2025 09:59:48.437465000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6446,Jul 14, 2025 09:59:48.441249000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6447,Jul 14, 2025 09:59:48.560952000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6448,Jul 14, 2025 09:59:48.565230000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6449,Jul 14, 2025 09:59:48.568771000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6450,Jul 14, 2025 09:59:48.573245000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6451,Jul 14, 2025 09:59:48.615081000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6452,Jul 14, 2025 09:59:48.616996000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6453,Jul 14, 2025 09:59:48.733386000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6454,Jul 14, 2025 09:59:48.735719000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6455,Jul 14, 2025 09:59:48.740004000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6456,Jul 14, 2025 09:59:48.743894000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6457,Jul 14, 2025 09:59:48.786131000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6458,Jul 14, 2025 09:59:48.787690000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6459,Jul 14, 2025 09:59:48.901247000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6460,Jul 14, 2025 09:59:48.903478000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6461,Jul 14, 2025 09:59:48.907030000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6462,Jul 14, 2025 09:59:48.909611000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6463,Jul 14, 2025 09:59:48.956819000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6464,Jul 14, 2025 09:59:48.960091000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6465,Jul 14, 2025 09:59:49.072452000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6466,Jul 14, 2025 09:59:49.075424000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6467,Jul 14, 2025 09:59:49.077792000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6468,Jul 14, 2025 09:59:49.079476000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6469,Jul 14, 2025 09:59:49.128706000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6470,Jul 14, 2025 09:59:49.132581000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6471,Jul 14, 2025 09:59:49.250054000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6472,Jul 14, 2025 09:59:49.253317000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6473,Jul 14, 2025 09:59:49.257132000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6474,Jul 14, 2025 09:59:49.258450000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6475,Jul 14, 2025 09:59:49.310549000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6476,Jul 14, 2025 09:59:49.311489000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6477,Jul 14, 2025 09:59:49.419624000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6478,Jul 14, 2025 09:59:49.422673000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6479,Jul 14, 2025 09:59:49.425823000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6480,Jul 14, 2025 09:59:49.427858000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6481,Jul 14, 2025 09:59:49.476510000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6482,Jul 14, 2025 09:59:49.479580000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6483,Jul 14, 2025 09:59:49.586997000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6484,Jul 14, 2025 09:59:49.591172000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6485,Jul 14, 2025 09:59:49.594832000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6486,Jul 14, 2025 09:59:49.595871000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6487,Jul 14, 2025 09:59:49.647623000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6488,Jul 14, 2025 09:59:49.650929000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6489,Jul 14, 2025 09:59:49.761186000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6490,Jul 14, 2025 09:59:49.763980000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6491,Jul 14, 2025 09:59:49.766951000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6492,Jul 14, 2025 09:59:49.768788000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6493,Jul 14, 2025 09:59:49.815059000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6494,Jul 14, 2025 09:59:49.819842000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6495,Jul 14, 2025 09:59:49.939288000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6496,Jul 14, 2025 09:59:49.942424000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6497,Jul 14, 2025 09:59:49.944710000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6498,Jul 14, 2025 09:59:49.945605000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6499,Jul 14, 2025 09:59:49.990543000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6500,Jul 14, 2025 09:59:49.992514000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6501,Jul 14, 2025 09:59:50.117807000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6502,Jul 14, 2025 09:59:50.120038000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6503,Jul 14, 2025 09:59:50.122912000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6504,Jul 14, 2025 09:59:50.123809000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6505,Jul 14, 2025 09:59:50.174240000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6506,Jul 14, 2025 09:59:50.175639000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6507,Jul 14, 2025 09:59:50.285004000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6508,Jul 14, 2025 09:59:50.287558000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6509,Jul 14, 2025 09:59:50.289892000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6510,Jul 14, 2025 09:59:50.291920000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6511,Jul 14, 2025 09:59:50.341514000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6512,Jul 14, 2025 09:59:50.342937000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6513,Jul 14, 2025 09:59:50.466070000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6514,Jul 14, 2025 09:59:50.468163000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6515,Jul 14, 2025 09:59:50.472943000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6516,Jul 14, 2025 09:59:50.475777000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6517,Jul 14, 2025 09:59:50.533381000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6518,Jul 14, 2025 09:59:50.538150000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6519,Jul 14, 2025 09:59:50.645823000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6520,Jul 14, 2025 09:59:50.647827000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6521,Jul 14, 2025 09:59:50.651476000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6522,Jul 14, 2025 09:59:50.654496000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6523,Jul 14, 2025 09:59:50.702656000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6524,Jul 14, 2025 09:59:50.705037000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6525,Jul 14, 2025 09:59:50.814541000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6526,Jul 14, 2025 09:59:50.817353000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6527,Jul 14, 2025 09:59:50.820017000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6528,Jul 14, 2025 09:59:50.821960000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6529,Jul 14, 2025 09:59:50.878963000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6530,Jul 14, 2025 09:59:50.880610000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6531,Jul 14, 2025 09:59:50.995547000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6532,Jul 14, 2025 09:59:50.998057000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6533,Jul 14, 2025 09:59:51.001162000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6534,Jul 14, 2025 09:59:51.003252000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6535,Jul 14, 2025 09:59:51.052460000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6536,Jul 14, 2025 09:59:51.054430000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6537,Jul 14, 2025 09:59:51.167795000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6538,Jul 14, 2025 09:59:51.171608000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6539,Jul 14, 2025 09:59:51.175757000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6540,Jul 14, 2025 09:59:51.179696000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6541,Jul 14, 2025 09:59:51.223475000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6542,Jul 14, 2025 09:59:51.227127000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6543,Jul 14, 2025 09:59:51.334465000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6544,Jul 14, 2025 09:59:51.336472000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6545,Jul 14, 2025 09:59:51.338749000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6546,Jul 14, 2025 09:59:51.342242000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6547,Jul 14, 2025 09:59:51.388737000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6548,Jul 14, 2025 09:59:51.391591000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6549,Jul 14, 2025 09:59:51.507529000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6550,Jul 14, 2025 09:59:51.509501000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6551,Jul 14, 2025 09:59:51.513337000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6552,Jul 14, 2025 09:59:51.516818000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6553,Jul 14, 2025 09:59:51.573767000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6554,Jul 14, 2025 09:59:51.575810000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6555,Jul 14, 2025 09:59:51.682797000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6556,Jul 14, 2025 09:59:51.685018000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6557,Jul 14, 2025 09:59:51.688882000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6558,Jul 14, 2025 09:59:51.692487000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6559,Jul 14, 2025 09:59:51.746750000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6560,Jul 14, 2025 09:59:51.749854000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6561,Jul 14, 2025 09:59:51.853945000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6562,Jul 14, 2025 09:59:51.855860000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6563,Jul 14, 2025 09:59:51.858841000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6564,Jul 14, 2025 09:59:51.861058000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6565,Jul 14, 2025 09:59:51.910782000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6566,Jul 14, 2025 09:59:51.912916000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6567,Jul 14, 2025 09:59:52.029199000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6568,Jul 14, 2025 09:59:52.031923000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6569,Jul 14, 2025 09:59:52.034050000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6570,Jul 14, 2025 09:59:52.037149000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6571,Jul 14, 2025 09:59:52.101341000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6572,Jul 14, 2025 09:59:52.103466000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6573,Jul 14, 2025 09:59:52.201198000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6574,Jul 14, 2025 09:59:52.204970000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6575,Jul 14, 2025 09:59:52.206789000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6576,Jul 14, 2025 09:59:52.208763000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6577,Jul 14, 2025 09:59:52.268105000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6578,Jul 14, 2025 09:59:52.269971000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6579,Jul 14, 2025 09:59:52.365284000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6580,Jul 14, 2025 09:59:52.367956000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6581,Jul 14, 2025 09:59:52.368898000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6582,Jul 14, 2025 09:59:52.370634000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6583,Jul 14, 2025 09:59:52.420692000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6584,Jul 14, 2025 09:59:52.423301000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6585,Jul 14, 2025 09:59:52.548227000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6586,Jul 14, 2025 09:59:52.552036000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6587,Jul 14, 2025 09:59:52.556192000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6588,Jul 14, 2025 09:59:52.558297000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6589,Jul 14, 2025 09:59:52.612052000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6590,Jul 14, 2025 09:59:52.615382000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6591,Jul 14, 2025 09:59:52.719508000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6592,Jul 14, 2025 09:59:52.723190000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6593,Jul 14, 2025 09:59:52.726561000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6594,Jul 14, 2025 09:59:52.729022000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6595,Jul 14, 2025 09:59:52.783134000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6596,Jul 14, 2025 09:59:52.785758000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6597,Jul 14, 2025 09:59:52.901565000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6598,Jul 14, 2025 09:59:52.904642000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6599,Jul 14, 2025 09:59:52.909353000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6600,Jul 14, 2025 09:59:52.911486000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6601,Jul 14, 2025 09:59:52.967855000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6602,Jul 14, 2025 09:59:52.970651000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6603,Jul 14, 2025 09:59:53.079228000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6604,Jul 14, 2025 09:59:53.082146000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6605,Jul 14, 2025 09:59:53.084479000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6606,Jul 14, 2025 09:59:53.087160000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6607,Jul 14, 2025 09:59:53.137771000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6608,Jul 14, 2025 09:59:53.141021000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6609,Jul 14, 2025 09:59:53.256296000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6610,Jul 14, 2025 09:59:53.257745000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6611,Jul 14, 2025 09:59:53.261639000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6612,Jul 14, 2025 09:59:53.265369000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6613,Jul 14, 2025 09:59:53.315263000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6614,Jul 14, 2025 09:59:53.317386000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6615,Jul 14, 2025 09:59:53.428445000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6616,Jul 14, 2025 09:59:53.432548000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6617,Jul 14, 2025 09:59:53.436770000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6618,Jul 14, 2025 09:59:53.440702000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6619,Jul 14, 2025 09:59:53.488767000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6620,Jul 14, 2025 09:59:53.489700000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6621,Jul 14, 2025 09:59:53.599613000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6622,Jul 14, 2025 09:59:53.603786000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6623,Jul 14, 2025 09:59:53.607534000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6624,Jul 14, 2025 09:59:53.609299000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6625,Jul 14, 2025 09:59:53.659643000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6626,Jul 14, 2025 09:59:53.661692000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6627,Jul 14, 2025 09:59:53.771890000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6628,Jul 14, 2025 09:59:53.774569000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6629,Jul 14, 2025 09:59:53.777392000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6630,Jul 14, 2025 09:59:53.779469000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6631,Jul 14, 2025 09:59:53.829891000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6632,Jul 14, 2025 09:59:53.831553000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6633,Jul 14, 2025 09:59:53.942735000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6634,Jul 14, 2025 09:59:53.945881000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6635,Jul 14, 2025 09:59:53.950230000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6636,Jul 14, 2025 09:59:53.951361000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6637,Jul 14, 2025 09:59:54.008840000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6638,Jul 14, 2025 09:59:54.013042000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6639,Jul 14, 2025 09:59:54.115638000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6640,Jul 14, 2025 09:59:54.117764000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6641,Jul 14, 2025 09:59:54.119859000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6642,Jul 14, 2025 09:59:54.121838000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6643,Jul 14, 2025 09:59:54.171166000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6644,Jul 14, 2025 09:59:54.175144000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6645,Jul 14, 2025 09:59:54.293203000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6646,Jul 14, 2025 09:59:54.296823000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6647,Jul 14, 2025 09:59:54.300194000 EDT,10.10.10.10,10.10.20.30,10,0x8100,502,64279
6648,Jul 14, 2025 09:59:54.305631000 EDT,10.10.10.10,10.10.20.30,20,0x8100,502,64279
6649,Jul 14, 2025 09:59:54.358892000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6650,Jul 14, 2025 09:59:54.360295000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
6651,Jul 14, 2025 09:59:54.383924000 EDT,10.10.20.30,10.10.10.10,20,0x8100,64279,502
6652,Jul 14, 2025 09:59:54.386763000 EDT,10.10.20.30,10.10.10.10,10,0x8100,64279,502
