frame.number,frame.time,eth.src,eth.dst,eth.type,ip.src,ip.dst,tcp.srcport,tcp.dstport,_ws.col.protocol,_ws.col.info
"7824","Jul 14, 2025 09:52:42.699370000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"7825","Jul 14, 2025 09:52:42.774685000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   488; Unit:   1, Func:   4: Read Input Registers"
"7826","Jul 14, 2025 09:52:42.778412000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14425 Ack=12826 Win=20246 Len=12"
"7827","Jul 14, 2025 09:52:42.780497000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   488; Unit:   1, Func:   4: Read Input Registers"
"7828","Jul 14, 2025 09:52:42.784092000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12826 Ack=14437 Win=502 Len=11"
"7829","Jul 14, 2025 09:52:42.836382000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14437 Ack=12837 Win=20235 Len=0"
"7830","Jul 14, 2025 09:52:42.838584000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7829#1] 64279 → 502 [ACK] Seq=14437 Ack=12837 Win=20235 Len=0"
"7831","Jul 14, 2025 09:52:42.943303000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   489; Unit:   1, Func:   3: Read Holding Registers"
"7832","Jul 14, 2025 09:52:42.946089000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14437 Ack=12837 Win=20235 Len=12"
"7833","Jul 14, 2025 09:52:42.949150000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   489; Unit:   1, Func:   3: Read Holding Registers"
"7834","Jul 14, 2025 09:52:42.951293000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12837 Ack=14449 Win=502 Len=11"
"7835","Jul 14, 2025 09:52:43.001398000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14449 Ack=12848 Win=20224 Len=0"
"7836","Jul 14, 2025 09:52:43.003558000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7835#1] 64279 → 502 [ACK] Seq=14449 Ack=12848 Win=20224 Len=0"
"7837","Jul 14, 2025 09:52:43.111817000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   490; Unit:   1, Func:   1: Read Coils"
"7838","Jul 14, 2025 09:52:43.114729000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14449 Ack=12848 Win=20224 Len=12"
"7839","Jul 14, 2025 09:52:43.119454000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   490; Unit:   1, Func:   1: Read Coils"
"7840","Jul 14, 2025 09:52:43.121971000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12848 Ack=14461 Win=502 Len=10"
"7841","Jul 14, 2025 09:52:43.165721000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14461 Ack=12858 Win=20214 Len=0"
"7842","Jul 14, 2025 09:52:43.167533000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7841#1] 64279 → 502 [ACK] Seq=14461 Ack=12858 Win=20214 Len=0"
"7843","Jul 14, 2025 09:52:43.291573000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   491; Unit:   1, Func:   4: Read Input Registers"
"7844","Jul 14, 2025 09:52:43.294437000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14461 Ack=12858 Win=20214 Len=12"
"7845","Jul 14, 2025 09:52:43.297780000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   491; Unit:   1, Func:   4: Read Input Registers"
"7846","Jul 14, 2025 09:52:43.301775000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12858 Ack=14473 Win=502 Len=11"
"7847","Jul 14, 2025 09:52:43.348159000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14473 Ack=12869 Win=20203 Len=0"
"7848","Jul 14, 2025 09:52:43.350559000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7847#1] 64279 → 502 [ACK] Seq=14473 Ack=12869 Win=20203 Len=0"
"7849","Jul 14, 2025 09:52:43.467917000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   492; Unit:   1, Func:   3: Read Holding Registers"
"7850","Jul 14, 2025 09:52:43.469930000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14473 Ack=12869 Win=20203 Len=12"
"7851","Jul 14, 2025 09:52:43.472798000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   492; Unit:   1, Func:   3: Read Holding Registers"
"7852","Jul 14, 2025 09:52:43.474815000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12869 Ack=14485 Win=502 Len=11"
"7853","Jul 14, 2025 09:52:43.523793000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14485 Ack=12880 Win=20192 Len=0"
"7854","Jul 14, 2025 09:52:43.525978000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7853#1] 64279 → 502 [ACK] Seq=14485 Ack=12880 Win=20192 Len=0"
"7855","Jul 14, 2025 09:52:43.642698000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   493; Unit:   1, Func:   1: Read Coils"
"7856","Jul 14, 2025 09:52:43.645763000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14485 Ack=12880 Win=20192 Len=12"
"7857","Jul 14, 2025 09:52:43.648789000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   493; Unit:   1, Func:   1: Read Coils"
"7858","Jul 14, 2025 09:52:43.651060000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12880 Ack=14497 Win=502 Len=10"
"7859","Jul 14, 2025 09:52:43.707939000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14497 Ack=12890 Win=20182 Len=0"
"7860","Jul 14, 2025 09:52:43.710118000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0x170b A aka.ms"
"7861","Jul 14, 2025 09:52:43.711711000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7859#1] 64279 → 502 [ACK] Seq=14497 Ack=12890 Win=20182 Len=0"
"7862","Jul 14, 2025 09:52:43.713713000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"7863","Jul 14, 2025 09:52:43.816545000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   494; Unit:   1, Func:   4: Read Input Registers"
"7864","Jul 14, 2025 09:52:43.819084000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14497 Ack=12890 Win=20182 Len=12"
"7865","Jul 14, 2025 09:52:43.823629000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   494; Unit:   1, Func:   4: Read Input Registers"
"7866","Jul 14, 2025 09:52:43.825796000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12890 Ack=14509 Win=502 Len=11"
"7867","Jul 14, 2025 09:52:43.874716000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14509 Ack=12901 Win=20171 Len=0"
"7868","Jul 14, 2025 09:52:43.876745000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7867#1] 64279 → 502 [ACK] Seq=14509 Ack=12901 Win=20171 Len=0"
"7869","Jul 14, 2025 09:52:43.990044000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   495; Unit:   1, Func:   3: Read Holding Registers"
"7870","Jul 14, 2025 09:52:43.992994000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14509 Ack=12901 Win=20171 Len=12"
"7871","Jul 14, 2025 09:52:43.995198000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   495; Unit:   1, Func:   3: Read Holding Registers"
"7872","Jul 14, 2025 09:52:43.998206000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12901 Ack=14521 Win=502 Len=11"
"7873","Jul 14, 2025 09:52:44.054355000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14521 Ack=12912 Win=20160 Len=0"
"7874","Jul 14, 2025 09:52:44.058097000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7873#1] 64279 → 502 [ACK] Seq=14521 Ack=12912 Win=20160 Len=0"
"7875","Jul 14, 2025 09:52:44.159815000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   496; Unit:   1, Func:   1: Read Coils"
"7876","Jul 14, 2025 09:52:44.162287000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14521 Ack=12912 Win=20160 Len=12"
"7877","Jul 14, 2025 09:52:44.164856000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   496; Unit:   1, Func:   1: Read Coils"
"7878","Jul 14, 2025 09:52:44.166548000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12912 Ack=14533 Win=502 Len=10"
"7879","Jul 14, 2025 09:52:44.224025000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14533 Ack=12922 Win=20150 Len=0"
"7880","Jul 14, 2025 09:52:44.225958000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7879#1] 64279 → 502 [ACK] Seq=14533 Ack=12922 Win=20150 Len=0"
"7881","Jul 14, 2025 09:52:44.333366000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   497; Unit:   1, Func:   4: Read Input Registers"
"7882","Jul 14, 2025 09:52:44.337967000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14533 Ack=12922 Win=20150 Len=12"
"7883","Jul 14, 2025 09:52:44.342393000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   497; Unit:   1, Func:   4: Read Input Registers"
"7884","Jul 14, 2025 09:52:44.346945000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12922 Ack=14545 Win=502 Len=11"
"7885","Jul 14, 2025 09:52:44.400128000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14545 Ack=12933 Win=20139 Len=0"
"7886","Jul 14, 2025 09:52:44.403439000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7885#1] 64279 → 502 [ACK] Seq=14545 Ack=12933 Win=20139 Len=0"
"7887","Jul 14, 2025 09:52:44.501497000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   498; Unit:   1, Func:   3: Read Holding Registers"
"7888","Jul 14, 2025 09:52:44.504914000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14545 Ack=12933 Win=20139 Len=12"
"7889","Jul 14, 2025 09:52:44.507616000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   498; Unit:   1, Func:   3: Read Holding Registers"
"7890","Jul 14, 2025 09:52:44.510384000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12933 Ack=14557 Win=502 Len=11"
"7891","Jul 14, 2025 09:52:44.568319000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14557 Ack=12944 Win=20128 Len=0"
"7892","Jul 14, 2025 09:52:44.570450000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7891#1] 64279 → 502 [ACK] Seq=14557 Ack=12944 Win=20128 Len=0"
"7893","Jul 14, 2025 09:52:44.670995000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   499; Unit:   1, Func:   1: Read Coils"
"7894","Jul 14, 2025 09:52:44.672272000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14557 Ack=12944 Win=20128 Len=12"
"7895","Jul 14, 2025 09:52:44.675516000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   499; Unit:   1, Func:   1: Read Coils"
"7896","Jul 14, 2025 09:52:44.676966000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12944 Ack=14569 Win=502 Len=10"
"7897","Jul 14, 2025 09:52:44.718698000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14569 Ack=12954 Win=20118 Len=0"
"7898","Jul 14, 2025 09:52:44.720975000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7897#1] 64279 → 502 [ACK] Seq=14569 Ack=12954 Win=20118 Len=0"
"7899","Jul 14, 2025 09:52:44.843381000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   500; Unit:   1, Func:   4: Read Input Registers"
"7900","Jul 14, 2025 09:52:44.845549000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14569 Ack=12954 Win=20118 Len=12"
"7901","Jul 14, 2025 09:52:44.849655000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   500; Unit:   1, Func:   4: Read Input Registers"
"7902","Jul 14, 2025 09:52:44.853213000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12954 Ack=14581 Win=502 Len=11"
"7903","Jul 14, 2025 09:52:44.896554000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14581 Ack=12965 Win=20107 Len=0"
"7904","Jul 14, 2025 09:52:44.898670000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7903#1] 64279 → 502 [ACK] Seq=14581 Ack=12965 Win=20107 Len=0"
"7905","Jul 14, 2025 09:52:45.017979000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   501; Unit:   1, Func:   3: Read Holding Registers"
"7906","Jul 14, 2025 09:52:45.022068000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14581 Ack=12965 Win=20107 Len=12"
"7907","Jul 14, 2025 09:52:45.026739000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   501; Unit:   1, Func:   3: Read Holding Registers"
"7908","Jul 14, 2025 09:52:45.030045000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12965 Ack=14593 Win=502 Len=11"
"7909","Jul 14, 2025 09:52:45.075481000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14593 Ack=12976 Win=20096 Len=0"
"7910","Jul 14, 2025 09:52:45.078965000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7909#1] 64279 → 502 [ACK] Seq=14593 Ack=12976 Win=20096 Len=0"
"7911","Jul 14, 2025 09:52:45.188533000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   502; Unit:   1, Func:   1: Read Coils"
"7912","Jul 14, 2025 09:52:45.191430000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14593 Ack=12976 Win=20096 Len=12"
"7913","Jul 14, 2025 09:52:45.195183000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   502; Unit:   1, Func:   1: Read Coils"
"7914","Jul 14, 2025 09:52:45.197558000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12976 Ack=14605 Win=502 Len=10"
"7915","Jul 14, 2025 09:52:45.248759000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14605 Ack=12986 Win=20086 Len=0"
"7916","Jul 14, 2025 09:52:45.253421000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7915#1] 64279 → 502 [ACK] Seq=14605 Ack=12986 Win=20086 Len=0"
"7917","Jul 14, 2025 09:52:45.367157000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   503; Unit:   1, Func:   4: Read Input Registers"
"7918","Jul 14, 2025 09:52:45.370181000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14605 Ack=12986 Win=20086 Len=12"
"7919","Jul 14, 2025 09:52:45.372672000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   503; Unit:   1, Func:   4: Read Input Registers"
"7920","Jul 14, 2025 09:52:45.375471000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=12986 Ack=14617 Win=502 Len=11"
"7921","Jul 14, 2025 09:52:45.431700000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=14617 Ack=12997 Win=20075 Len=0"
"7922","Jul 14, 2025 09:52:45.433786000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 7921#1] 64279 → 502 [ACK] Seq=14617 Ack=12997 Win=20075 Len=0"
"7923","Jul 14, 2025 09:52:45.539586000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   504; Unit:   1, Func:   3: Read Holding Registers"
"7924","Jul 14, 2025 09:52:45.543566000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=14617 Ack=12997 Win=20075 Len=12"
"7925","Jul 14, 2025 09:52:45.546504000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   504; Unit:   1, Func:   3: Read Holding Registers"
